,0
2004-06-10,-24000.0
2004-06-11,-25000.0
2004-06-14,-35000.0
2004-06-15,12800.0
2004-06-16,-8800.0
2004-06-17,9400.0
2004-06-18,-28800.0
2004-06-21,15000.0
2004-06-23,24400.0
2004-06-24,10400.0
2004-06-25,4600.0
2004-06-28,-24000.0
2004-06-29,5800.0
2004-06-30,21200.0
2004-07-01,3000.0
2004-07-02,-22000.0
2004-07-05,-11600.0
2004-07-06,14000.0
2004-07-07,-3400.0
2004-07-08,-3200.0
2004-07-09,14600.0
2004-07-12,0.0
2004-07-13,-9200.0
2004-07-14,-10600.0
2004-07-15,-11600.0
2004-07-16,-9000.0
2004-07-19,1200.0
2004-07-20,-42200.0
2004-07-21,23600.0
2004-07-22,-25400.0
2004-07-23,-1200.0
2004-07-26,-2000.0
2004-07-27,15600.0
2004-07-28,1400.0
2004-07-29,-12600.0
2004-07-30,11800.0
2004-08-02,-15200.0
2004-08-03,400.0
2004-08-04,-5600.0
2004-08-05,29000.0
2004-08-06,-6000.0
2004-08-09,2200.0
2004-08-10,-3200.0
2004-08-11,-7800.0
2004-08-12,4600.0
2004-08-13,1600.0
2004-08-16,-5000.0
2004-08-17,1600.0
2004-08-18,16800.0
2004-08-19,21000.0
2004-08-20,11000.0
2004-08-23,4600.0
2004-08-26,35400.0
2004-08-27,5400.0
2004-08-30,-5000.0
2004-08-31,-4400.0
2004-09-01,18600.0
2004-09-02,-3200.0
2004-09-03,-15600.0
2004-09-06,3600.0
2004-09-07,12000.0
2004-09-08,-2400.0
2004-09-09,3000.0
2004-09-10,-400.0
2004-09-13,17800.0
2004-09-14,1000.0
2004-09-15,-11200.0
2004-09-16,-2200.0
2004-09-17,-14200.0
2004-09-20,8600.0
2004-09-21,21000.0
2004-09-22,-1800.0
2004-09-23,-3800.0
2004-09-24,-5800.0
2004-09-27,-3600.0
2004-09-29,-2600.0
2004-09-30,6400.0
2004-10-01,11600.0
2004-10-04,31600.0
2004-10-05,3600.0
2004-10-06,-7000.0
2004-10-07,9200.0
2004-10-08,200.0
2004-10-11,-3400.0
2004-10-12,-25400.0
2004-10-13,600.0
2004-10-14,-28800.0
2004-10-15,-6800.0
2004-10-18,-7400.0
2004-10-19,11600.0
2004-10-20,-12400.0
2004-10-21,800.0
2004-10-22,3400.0
2004-10-26,-27200.0
2004-10-27,-8800.0
2004-10-28,22600.0
2004-10-29,-7600.0
2004-11-01,-14800.0
2004-11-02,26800.0
2004-11-03,15800.0
2004-11-04,1200.0
2004-11-05,16800.0
2004-11-08,-2200.0
2004-11-09,6800.0
2004-11-10,3400.0
2004-11-11,-18400.0
2004-11-12,13400.0
2004-11-15,1200.0
2004-11-16,-2400.0
2004-11-17,22200.0
2004-11-18,6400.0
2004-11-19,-3200.0
2004-11-22,-44200.0
2004-11-23,1400.0
2004-11-24,12600.0
2004-11-25,-7000.0
2004-11-26,-26000.0
2004-11-29,14000.0
2004-11-30,-200.0
2004-12-01,-7800.0
2004-12-02,17000.0
2004-12-03,5000.0
2004-12-06,600.0
2004-12-07,1400.0
2004-12-08,-2000.0
2004-12-09,0.0
2004-12-10,-6000.0
2004-12-13,4200.0
2004-12-14,6000.0
2004-12-15,23200.0
2004-12-16,600.0
2004-12-17,-200.0
2004-12-20,-11400.0
2004-12-21,3200.0
2004-12-22,9400.0
2004-12-23,-4600.0
2004-12-24,6000.0
2004-12-27,-3200.0
2004-12-28,800.0
2004-12-29,19600.0
2004-12-30,-600.0
2004-12-31,14600.0
2005-01-03,-2800.0
2005-01-04,-18800.0
2005-01-05,-13400.0
2005-01-06,800.0
2005-01-07,-10400.0
2005-01-10,4400.0
2005-01-11,3200.0
2005-01-12,-20400.0
2005-01-13,-4200.0
2005-01-14,2600.0
2005-01-17,12200.0
2005-01-18,-1800.0
2005-01-19,-12000.0
2005-01-20,-1200.0
2005-01-21,-2000.0
2005-01-24,-12800.0
2005-01-25,1000.0
2005-01-26,6000.0
2005-01-27,-1200.0
2005-01-28,8000.0
2005-01-31,21600.0
2005-02-01,-400.0
2005-02-02,8600.0
2005-02-03,4400.0
2005-02-14,16800.0
2005-02-15,-1200.0
2005-02-16,1000.0
2005-02-17,-10000.0
2005-02-18,8400.0
2005-02-21,4800.0
2005-02-22,-9400.0
2005-02-23,3400.0
2005-02-24,1200.0
2005-02-25,19800.0
2005-03-01,6200.0
2005-03-02,-10000.0
2005-03-03,800.0
2005-03-04,-1200.0
2005-03-07,6600.0
2005-03-08,-15200.0
2005-03-09,8600.0
2005-03-10,-6200.0
2005-03-11,8000.0
2005-03-14,-9400.0
2005-03-15,-16800.0
2005-03-16,-1600.0
2005-03-17,-10600.0
2005-03-18,2400.0
2005-03-21,2600.0
2005-03-22,-6400.0
2005-03-23,400.0
2005-03-24,400.0
2005-03-25,7600.0
2005-03-28,800.0
2005-03-29,-16200.0
2005-03-30,400.0
2005-03-31,7000.0
2005-04-01,7000.0
2005-04-04,-4000.0
2005-04-06,-2800.0
2005-04-07,-5200.0
2005-04-08,5000.0
2005-04-11,-6000.0
2005-04-12,2000.0
2005-04-13,3400.0
2005-04-14,-6400.0
2005-04-15,-16600.0
2005-04-18,-37000.0
2005-04-19,9400.0
2005-04-20,-10600.0
2005-04-21,-2600.0
2005-04-22,7400.0
2005-04-25,600.0
2005-04-26,7400.0
2005-04-27,-4000.0
2005-04-28,7000.0
2005-04-29,-2000.0
2005-05-03,6000.0
2005-05-04,1200.0
2005-05-05,19200.0
2005-05-06,9200.0
2005-05-09,-200.0
2005-05-10,-4400.0
2005-05-11,-5400.0
2005-05-12,6200.0
2005-05-13,11400.0
2005-05-16,-11000.0
2005-05-17,-10800.0
2005-05-18,600.0
2005-05-19,13400.0
2005-05-20,-5400.0
2005-05-23,-8400.0
2005-05-24,-600.0
2005-05-25,-5200.0
2005-05-26,10000.0
2005-05-27,10200.0
2005-05-30,400.0
2005-05-31,-1800.0
2005-06-01,-1600.0
2005-06-02,7600.0
2005-06-03,13000.0
2005-06-06,6200.0
2005-06-07,-1800.0
2005-06-08,14200.0
2005-06-09,-1200.0
2005-06-10,10000.0
2005-06-13,13000.0
2005-06-14,-3800.0
2005-06-15,9000.0
2005-06-16,-17200.0
2005-06-17,1800.0
2005-06-20,-200.0
2005-06-21,1800.0
2005-06-22,26600.0
2005-06-23,4000.0
2005-06-24,-10600.0
2005-06-27,-8000.0
2005-06-28,5400.0
2005-06-29,-17000.0
2005-06-30,0.0
2005-07-01,5600.0
2005-07-04,-3200.0
2005-07-05,-9600.0
2005-07-06,3800.0
2005-07-07,-3200.0
2005-07-08,3000.0
2005-07-11,24200.0
2005-07-12,7600.0
2005-07-13,7200.0
2005-07-14,11800.0
2005-07-15,-4800.0
2005-07-19,3800.0
2005-07-20,-3400.0
2005-07-21,-9600.0
2005-07-22,-4600.0
2005-07-25,12800.0
2005-07-26,-15200.0
2005-07-27,-4000.0
2005-07-28,8000.0
2005-07-29,-14600.0
2005-08-01,4000.0
2005-08-02,8600.0
2005-08-03,18200.0
2005-08-04,2800.0
2005-08-08,-15000.0
2005-08-09,4800.0
2005-08-10,-9800.0
2005-08-11,8800.0
2005-08-12,-7400.0
2005-08-15,-22400.0
2005-08-16,-1000.0
2005-08-17,-3000.0
2005-08-18,-6000.0
2005-08-19,-5200.0
2005-08-22,10200.0
2005-08-23,-6000.0
2005-08-24,-7600.0
2005-08-25,-4200.0
2005-08-26,4800.0
2005-08-29,-20800.0
2005-08-30,1800.0
2005-08-31,-1000.0
2005-09-02,13800.0
2005-09-05,-2200.0
2005-09-06,8400.0
2005-09-07,2800.0
2005-09-08,-2000.0
2005-09-09,-8000.0
2005-09-12,10200.0
2005-09-13,-200.0
2005-09-14,-1800.0
2005-09-15,-15000.0
2005-09-16,-7000.0
2005-09-19,-3000.0
2005-09-20,15200.0
2005-09-21,-9400.0
2005-09-22,-16000.0
2005-09-23,-9600.0
2005-09-26,3800.0
2005-09-27,-3000.0
2005-09-28,-400.0
2005-09-29,17800.0
2005-09-30,14600.0
2005-10-03,4600.0
2005-10-04,4800.0
2005-10-05,-2400.0
2005-10-06,-6000.0
2005-10-07,-1000.0
2005-10-11,800.0
2005-10-12,-19000.0
2005-10-13,-3800.0
2005-10-14,-3400.0
2005-10-17,-30600.0
2005-10-18,4800.0
2005-10-19,-32200.0
2005-10-20,18800.0
2005-10-21,-7400.0
2005-10-24,-4600.0
2005-10-25,1200.0
2005-10-26,-2800.0
2005-10-27,-5800.0
2005-10-28,-3000.0
2005-10-31,23000.0
2005-11-01,4600.0
2005-11-02,11000.0
2005-11-03,-2200.0
2005-11-04,8600.0
2005-11-07,-10600.0
2005-11-08,1600.0
2005-11-09,26600.0
2005-11-10,5400.0
2005-11-11,19200.0
2005-11-14,-1200.0
2005-11-15,-12000.0
2005-11-16,1800.0
2005-11-17,-3200.0
2005-11-18,17400.0
2005-11-21,1400.0
2005-11-22,-8400.0
2005-11-23,9600.0
2005-11-24,-5400.0
2005-11-25,2800.0
2005-11-28,20600.0
2005-11-29,-13600.0
2005-11-30,8400.0
2005-12-01,-2600.0
2005-12-02,9800.0
2005-12-05,28000.0
2005-12-06,1200.0
2005-12-07,-4400.0
2005-12-08,-21400.0
2005-12-09,0.0
2005-12-12,6600.0
2005-12-13,-6400.0
2005-12-14,-5200.0
2005-12-15,11000.0
2005-12-16,17200.0
2005-12-19,18800.0
2005-12-20,-3400.0
2005-12-21,7200.0
2005-12-22,-7800.0
2005-12-23,22800.0
2005-12-26,6800.0
2005-12-27,-2200.0
2005-12-28,-3400.0
2005-12-29,11000.0
2005-12-30,-2000.0
2006-01-02,-23400.0
2006-01-03,32600.0
2006-01-04,2800.0
2006-01-05,13600.0
2006-01-06,-1200.0
2006-01-09,8600.0
2006-01-10,-4200.0
2006-01-11,4200.0
2006-01-12,-11000.0
2006-01-13,1400.0
2006-01-16,3400.0
2006-01-17,-8000.0
2006-01-18,-39800.0
2006-01-19,4600.0
2006-01-20,-8200.0
2006-01-23,-18400.0
2006-01-24,14000.0
2006-01-25,16400.0
2006-02-03,10600.0
2006-02-06,23000.0
2006-02-07,1000.0
2006-02-08,-17200.0
2006-02-09,-5200.0
2006-02-10,-6000.0
2006-02-13,-4400.0
2006-02-14,13800.0
2006-02-15,-4000.0
2006-02-16,15800.0
2006-02-17,2600.0
2006-02-20,-1000.0
2006-02-21,-9800.0
2006-02-22,-20000.0
2006-02-23,-7000.0
2006-02-24,6800.0
2006-02-27,600.0
2006-03-01,10400.0
2006-03-02,7000.0
2006-03-03,-22800.0
2006-03-06,9000.0
2006-03-07,-14600.0
2006-03-08,-4000.0
2006-03-09,4400.0
2006-03-10,-2000.0
2006-03-13,13600.0
2006-03-14,-16200.0
2006-03-15,11200.0
2006-03-16,-12400.0
2006-03-17,6000.0
2006-03-20,3600.0
2006-03-21,-9200.0
2006-03-22,-17800.0
2006-03-23,-600.0
2006-03-24,1600.0
2006-03-27,4800.0
2006-03-28,3000.0
2006-03-29,7000.0
2006-03-30,9400.0
2006-03-31,14800.0
2006-04-03,15400.0
2006-04-04,-1600.0
2006-04-06,19400.0
2006-04-07,4800.0
2006-04-10,5600.0
2006-04-11,-4800.0
2006-04-12,10600.0
2006-04-13,11600.0
2006-04-14,23600.0
2006-04-17,400.0
2006-04-18,-600.0
2006-04-19,11800.0
2006-04-20,15800.0
2006-04-21,-3200.0
2006-04-24,-4800.0
2006-04-25,-5600.0
2006-04-26,31000.0
2006-04-27,-6400.0
2006-04-28,800.0
2006-05-02,7800.0
2006-05-03,9600.0
2006-05-04,21600.0
2006-05-05,9200.0
2006-05-08,19400.0
2006-05-09,-25200.0
2006-05-10,-14800.0
2006-05-11,10200.0
2006-05-12,-22400.0
2006-05-15,-20800.0
2006-05-16,-26200.0
2006-05-17,17800.0
2006-05-18,-22200.0
2006-05-19,8400.0
2006-05-22,-34800.0
2006-05-23,-4800.0
2006-05-24,9200.0
2006-05-25,-7000.0
2006-05-26,3400.0
2006-05-29,3800.0
2006-05-30,-9400.0
2006-06-01,2000.0
2006-06-02,22600.0
2006-06-05,-57800.0
2006-06-06,2200.0
2006-06-07,-22600.0
2006-06-08,-72000.0
2006-06-09,31800.0
2006-06-12,800.0
2006-06-13,-21800.0
2006-06-14,39000.0
2006-06-15,-11200.0
2006-06-16,34200.0
2006-06-19,-1000.0
2006-06-20,-43200.0
2006-06-21,-8600.0
2006-06-22,22800.0
2006-06-23,-10600.0
2006-06-26,20800.0
2006-06-27,6800.0
2006-06-28,-12000.0
2006-06-29,16000.0
2006-06-30,24000.0
2006-07-03,2200.0
2006-07-04,400.0
2006-07-05,-19600.0
2006-07-06,1800.0
2006-07-07,-4200.0
2006-07-10,20200.0
2006-07-11,-12200.0
2006-07-12,-3800.0
2006-07-13,-12600.0
2006-07-14,-29600.0
2006-07-17,-29400.0
2006-07-18,9000.0
2006-07-19,0.0
2006-07-20,14600.0
2006-07-21,-9400.0
2006-07-24,-10800.0
2006-07-25,15400.0
2006-07-26,-4600.0
2006-07-27,21800.0
2006-07-28,-1000.0
2006-07-31,-7000.0
2006-08-01,3600.0
2006-08-02,12000.0
2006-08-03,-6200.0
2006-08-04,-8400.0
2006-08-07,-3200.0
2006-08-08,30200.0
2006-08-09,15800.0
2006-08-10,-5000.0
2006-08-11,-3400.0
2006-08-14,11400.0
2006-08-15,2400.0
2006-08-16,17000.0
2006-08-17,600.0
2006-08-18,600.0
2006-08-21,-47600.0
2006-08-22,15800.0
2006-08-23,-4800.0
2006-08-24,0.0
2006-08-25,-5200.0
2006-08-28,-17400.0
2006-08-29,7400.0
2006-08-30,24800.0
2006-08-31,11600.0
2006-09-01,5000.0
2006-09-04,18400.0
2006-09-05,0.0
2006-09-06,-17000.0
2006-09-07,-2600.0
2006-09-08,11200.0
2006-09-11,-9600.0
2006-09-12,-12000.0
2006-09-13,11200.0
2006-09-14,-13000.0
2006-09-15,18000.0
2006-09-18,45200.0
2006-09-19,-3800.0
2006-09-20,800.0
2006-09-21,0.0
2006-09-22,-4400.0
2006-09-25,13400.0
2006-09-26,-5000.0
2006-09-27,11000.0
2006-09-28,-18200.0
2006-09-29,2600.0
2006-10-02,16400.0
2006-10-03,-3800.0
2006-10-04,-14600.0
2006-10-05,29000.0
2006-10-11,-600.0
2006-10-12,-5600.0
2006-10-13,19800.0
2006-10-14,4400.0
2006-10-16,8200.0
2006-10-17,-13400.0
2006-10-18,-10200.0
2006-10-19,-8800.0
2006-10-20,7200.0
2006-10-23,6400.0
2006-10-24,9600.0
2006-10-25,-7400.0
2006-10-26,6600.0
2006-10-27,0.0
2006-10-30,-22400.0
2006-10-31,4200.0
2006-11-01,200.0
2006-11-02,12000.0
2006-11-03,15600.0
2006-11-06,-5200.0
2006-11-07,13600.0
2006-11-08,-5400.0
2006-11-09,-5600.0
2006-11-10,6800.0
2006-11-13,-6000.0
2006-11-14,14800.0
2006-11-15,8200.0
2006-11-16,200.0
2006-11-17,1800.0
2006-11-20,-7400.0
2006-11-21,17200.0
2006-11-22,7400.0
2006-11-23,10200.0
2006-11-24,7800.0
2006-11-27,15400.0
2006-11-28,-11200.0
2006-11-29,2200.0
2006-11-30,15400.0
2006-12-01,14000.0
2006-12-04,9200.0
2006-12-05,-9600.0
2006-12-06,20800.0
2006-12-07,-3200.0
2006-12-08,-13000.0
2006-12-11,-3800.0
2006-12-12,-29400.0
2006-12-13,-3400.0
2006-12-14,5600.0
2006-12-15,12400.0
2006-12-18,18800.0
2006-12-19,-8200.0
2006-12-20,13800.0
2006-12-21,-4000.0
2006-12-22,10000.0
2006-12-25,-2600.0
2006-12-26,22000.0
2006-12-27,1200.0
2006-12-28,1000.0
2006-12-29,16000.0
2007-01-02,21600.0
2007-01-03,200.0
2007-01-04,-2600.0
2007-01-05,-29200.0
2007-01-08,-18800.0
2007-01-09,17200.0
2007-01-10,-25800.0
2007-01-11,-13400.0
2007-01-12,32000.0
2007-01-15,3600.0
2007-01-16,2200.0
2007-01-17,4000.0
2007-01-18,17400.0
2007-01-19,-12000.0
2007-01-22,4600.0
2007-01-23,0.0
2007-01-24,21600.0
2007-01-25,-3600.0
2007-01-26,-27600.0
2007-01-29,-10000.0
2007-01-30,-3600.0
2007-01-31,-7000.0
2007-02-01,1200.0
2007-02-02,14000.0
2007-02-05,-6200.0
2007-02-06,22000.0
2007-02-07,-4200.0
2007-02-08,400.0
2007-02-09,2800.0
2007-02-12,-18400.0
2007-02-13,-9800.0
2007-02-14,18000.0
2007-02-26,13200.0
2007-02-27,5200.0
2007-03-01,-53000.0
2007-03-02,1600.0
2007-03-03,-15800.0
2007-03-05,-60800.0
2007-03-06,24800.0
2007-03-07,3600.0
2007-03-08,19200.0
2007-03-09,-1200.0
2007-03-12,15600.0
2007-03-13,5800.0
2007-03-14,-31000.0
2007-03-15,36600.0
2007-03-16,2800.0
2007-03-19,8800.0
2007-03-20,2200.0
2007-03-21,6400.0
2007-03-22,15200.0
2007-03-23,5200.0
2007-03-26,5600.0
2007-03-27,-11800.0
2007-03-28,-14800.0
2007-03-29,17600.0
2007-03-30,-800.0
2007-04-02,3000.0
2007-04-03,14000.0
2007-04-04,16000.0
2007-04-09,14600.0
2007-04-10,-3800.0
2007-04-11,8400.0
2007-04-12,-3600.0
2007-04-13,-17400.0
2007-04-14,15400.0
2007-04-16,-2000.0
2007-04-17,-18600.0
2007-04-18,9200.0
2007-04-19,-34200.0
2007-04-20,9600.0
2007-04-23,25800.0
2007-04-24,4400.0
2007-04-25,-15600.0
2007-04-26,8400.0
2007-04-27,-11200.0
2007-04-30,-19200.0
2007-05-02,9200.0
2007-05-03,8000.0
2007-05-04,24200.0
2007-05-07,11400.0
2007-05-08,-8400.0
2007-05-09,-800.0
2007-05-10,8200.0
2007-05-11,-17600.0
2007-05-14,4600.0
2007-05-15,-15000.0
2007-05-16,4400.0
2007-05-17,4800.0
2007-05-18,3000.0
2007-05-21,18400.0
2007-05-22,10800.0
2007-05-23,5600.0
2007-05-24,-6800.0
2007-05-25,-7200.0
2007-05-28,4000.0
2007-05-29,2800.0
2007-05-30,-11400.0
2007-05-31,12000.0
2007-06-01,12200.0
2007-06-04,5000.0
2007-06-05,-600.0
2007-06-06,6200.0
2007-06-07,10200.0
2007-06-08,-12000.0
2007-06-11,7400.0
2007-06-12,5000.0
2007-06-13,-1400.0
2007-06-14,22400.0
2007-06-15,30400.0
2007-06-20,35000.0
2007-06-21,18400.0
2007-06-22,-7400.0
2007-06-23,-11000.0
2007-06-25,28600.0
2007-06-26,-14600.0
2007-06-27,-12800.0
2007-06-28,12400.0
2007-06-29,-6000.0
2007-07-02,17400.0
2007-07-03,15400.0
2007-07-04,16200.0
2007-07-05,14000.0
2007-07-06,3800.0
2007-07-09,46800.0
2007-07-10,-8000.0
2007-07-11,-22000.0
2007-07-12,19400.0
2007-07-13,27000.0
2007-07-16,-17200.0
2007-07-17,30400.0
2007-07-18,-8800.0
2007-07-19,-12200.0
2007-07-20,25200.0
2007-07-23,800.0
2007-07-24,25000.0
2007-07-25,13000.0
2007-07-26,-38600.0
2007-07-27,-113000.0
2007-07-30,1800.0
2007-07-31,37200.0
2007-08-01,-96200.0
2007-08-02,37000.0
2007-08-03,21000.0
2007-08-06,-25000.0
2007-08-07,-18600.0
2007-08-08,62200.0
2007-08-09,11600.0
2007-08-10,-67200.0
2007-08-13,25000.0
2007-08-14,-8000.0
2007-08-15,-63000.0
2007-08-16,-83200.0
2007-08-17,-53800.0
2007-08-20,108600.0
2007-08-21,-12600.0
2007-08-22,14400.0
2007-08-23,50000.0
2007-08-24,-17400.0
2007-08-27,7400.0
2007-08-28,8600.0
2007-08-29,-26200.0
2007-08-30,30200.0
2007-08-31,55200.0
2007-09-03,-4000.0
2007-09-04,-13200.0
2007-09-05,-13800.0
2007-09-06,39200.0
2007-09-07,-7000.0
2007-09-10,-18400.0
2007-09-11,22400.0
2007-09-12,-13200.0
2007-09-13,-3000.0
2007-09-14,21800.0
2007-09-17,-28400.0
2007-09-19,7000.0
2007-09-20,18600.0
2007-09-21,23200.0
2007-09-26,28600.0
2007-09-27,27000.0
2007-09-28,-6000.0
2007-09-29,22400.0
2007-10-01,1800.0
2007-10-02,33600.0
2007-10-03,20400.0
2007-10-04,-18600.0
2007-10-05,-12200.0
2007-10-08,24600.0
2007-10-09,-17400.0
2007-10-11,18800.0
2007-10-12,-59000.0
2007-10-15,10200.0
2007-10-16,11800.0
2007-10-17,-1400.0
2007-10-18,24400.0
2007-10-19,-13800.0
2007-10-22,-56800.0
2007-10-23,37400.0
2007-10-24,-10800.0
2007-10-25,27400.0
2007-10-26,16200.0
2007-10-29,37400.0
2007-10-30,-15000.0
2007-10-31,-2000.0
2007-11-01,-24000.0
2007-11-02,-85400.0
2007-11-05,9000.0
2007-11-06,5800.0
2007-11-07,-6800.0
2007-11-08,-70600.0
2007-11-09,9800.0
2007-11-12,-57400.0
2007-11-13,13600.0
2007-11-14,39000.0
2007-11-15,-15000.0
2007-11-16,-21800.0
2007-11-19,-27400.0
2007-11-20,19200.0
2007-11-21,-56200.0
2007-11-22,6400.0
2007-11-23,-29200.0
2007-11-26,41600.0
2007-11-27,-27000.0
2007-11-28,-29800.0
2007-11-29,36400.0
2007-11-30,36200.0
2007-12-03,-2600.0
2007-12-04,4400.0
2007-12-05,17200.0
2007-12-06,6800.0
2007-12-07,-6000.0
2007-12-10,-30000.0
2007-12-11,16400.0
2007-12-12,-28200.0
2007-12-13,-78600.0
2007-12-14,-9600.0
2007-12-17,-61800.0
2007-12-18,12600.0
2007-12-19,40400.0
2007-12-20,-34000.0
2007-12-21,25200.0
2007-12-24,32400.0
2007-12-25,3000.0
2007-12-26,7600.0
2007-12-27,28400.0
2007-12-28,13400.0
2007-12-31,17800.0
2008-01-02,-40000.0
2008-01-03,-28000.0
2008-01-04,13400.0
2008-01-07,-75400.0
2008-01-08,17000.0
2008-01-09,34400.0
2008-01-10,-3600.0
2008-01-11,-21000.0
2008-01-14,55200.0
2008-01-15,51600.0
2008-01-16,-69800.0
2008-01-17,-14200.0
2008-01-18,26400.0
2008-01-21,-20600.0
2008-01-22,-113400.0
2008-01-23,-41000.0
2008-01-24,40000.0
2008-01-25,45600.0
2008-01-28,-63800.0
2008-01-29,15800.0
2008-01-30,-1800.0
2008-01-31,-10800.0
2008-02-01,40800.0
2008-02-12,-32400.0
2008-02-13,-2800.0
2008-02-14,81200.0
2008-02-15,-1400.0
2008-02-18,5400.0
2008-02-19,21000.0
2008-02-20,-29000.0
2008-02-21,30000.0
2008-02-22,2200.0
2008-02-25,37600.0
2008-02-26,10800.0
2008-02-27,18600.0
2008-02-29,-6400.0
2008-03-03,-18400.0
2008-03-04,47800.0
2008-03-05,4400.0
2008-03-06,34600.0
2008-03-07,-31400.0
2008-03-10,-44200.0
2008-03-11,13200.0
2008-03-12,19200.0
2008-03-13,-55400.0
2008-03-14,-16200.0
2008-03-17,-26000.0
2008-03-18,14800.0
2008-03-19,23800.0
2008-03-20,32800.0
2008-03-21,55200.0
2008-03-24,55400.0
2008-03-25,-26000.0
2008-03-26,-7200.0
2008-03-27,-33000.0
2008-03-28,12200.0
2008-03-31,-19800.0
2008-04-01,-37800.0
2008-04-02,48400.0
2008-04-03,-200.0
2008-04-07,26800.0
2008-04-08,-13800.0
2008-04-09,7800.0
2008-04-10,27600.0
2008-04-11,19400.0
2008-04-14,-8000.0
2008-04-15,8800.0
2008-04-16,33800.0
2008-04-17,-4000.0
2008-04-18,3400.0
2008-04-21,600.0
2008-04-22,-11000.0
2008-04-23,-9000.0
2008-04-24,-1000.0
2008-04-25,1400.0
2008-04-28,20800.0
2008-04-29,-33000.0
2008-04-30,1600.0
2008-05-02,14000.0
2008-05-05,-30800.0
2008-05-06,4000.0
2008-05-07,9800.0
2008-05-08,-5000.0
2008-05-09,-24000.0
2008-05-12,17400.0
2008-05-13,34000.0
2008-05-14,5800.0
2008-05-15,24600.0
2008-05-16,12800.0
2008-05-19,25400.0
2008-05-20,-60000.0
2008-05-21,-14800.0
2008-05-22,3200.0
2008-05-23,-46200.0
2008-05-26,-17600.0
2008-05-27,15200.0
2008-05-28,-25600.0
2008-05-29,14600.0
2008-05-30,-13600.0
2008-06-02,10400.0
2008-06-03,-32600.0
2008-06-04,10800.0
2008-06-05,26200.0
2008-06-06,6000.0
2008-06-09,-45000.0
2008-06-10,-37800.0
2008-06-11,-4400.0
2008-06-12,-55800.0
2008-06-13,800.0
2008-06-16,18200.0
2008-06-17,2600.0
2008-06-18,14000.0
2008-06-19,-65400.0
2008-06-20,-22400.0
2008-06-23,-4800.0
2008-06-24,-13000.0
2008-06-25,12200.0
2008-06-26,-10800.0
2008-06-27,-55800.0
2008-06-30,200.0
2008-07-01,-24200.0
2008-07-02,-9800.0
2008-07-03,9800.0
2008-07-04,-38600.0
2008-07-07,31000.0
2008-07-08,-54600.0
2008-07-09,6200.0
2008-07-10,-1800.0
2008-07-11,34000.0
2008-07-14,-5600.0
2008-07-15,-71800.0
2008-07-16,-22200.0
2008-07-17,23800.0
2008-07-18,-22600.0
2008-07-21,63200.0
2008-07-22,-7400.0
2008-07-23,44000.0
2008-07-24,23400.0
2008-07-25,-26800.0
2008-07-29,-50200.0
2008-07-30,22000.0
2008-07-31,-4800.0
2008-08-01,-17400.0
2008-08-04,3800.0
2008-08-05,-31200.0
2008-08-06,47600.0
2008-08-07,-2200.0
2008-08-08,36600.0
2008-08-11,20400.0
2008-08-12,-4200.0
2008-08-13,5400.0
2008-08-14,12000.0
2008-08-15,-27600.0
2008-08-18,-47600.0
2008-08-19,-8000.0
2008-08-20,19400.0
2008-08-21,-32400.0
2008-08-22,-3000.0
2008-08-25,25800.0
2008-08-26,-9000.0
2008-08-27,27200.0
2008-08-28,-7600.0
2008-08-29,2200.0
2008-09-01,-58800.0
2008-09-02,-12800.0
2008-09-03,-21800.0
2008-09-04,-37600.0
2008-09-05,-31400.0
2008-09-08,87200.0
2008-09-09,-44400.0
2008-09-10,-600.0
2008-09-11,-43600.0
2008-09-12,11200.0
2008-09-15,-64200.0
2008-09-16,-56400.0
2008-09-17,15800.0
2008-09-18,-48800.0
2008-09-19,77200.0
2008-09-22,35600.0
2008-09-23,9800.0
2008-09-24,3800.0
2008-09-25,-19400.0
2008-09-26,-37600.0
2008-09-30,-64600.0
2008-10-01,26000.0
2008-10-02,-11200.0
2008-10-03,4600.0
2008-10-06,-50800.0
2008-10-07,10600.0
2008-10-08,-65200.0
2008-10-09,-10800.0
2008-10-13,-24000.0
2008-10-14,69000.0
2008-10-15,-8400.0
2008-10-16,-53400.0
2008-10-17,-34800.0
2008-10-20,3400.0
2008-10-21,-600.0
2008-10-22,-32400.0
2008-10-23,-32400.0
2008-10-24,-31400.0
2008-10-27,-60600.0
2008-10-28,56400.0
2008-10-29,-4400.0
2008-10-30,60000.0
2008-10-31,48800.0
2008-11-03,30400.0
2008-11-04,-1600.0
2008-11-05,-16400.0
2008-11-06,-68600.0
2008-11-07,14600.0
2008-11-10,800.0
2008-11-11,-31400.0
2008-11-12,9000.0
2008-11-13,-48400.0
2008-11-14,20000.0
2008-11-17,-4000.0
2008-11-18,-23000.0
2008-11-19,3600.0
2008-11-20,-72200.0
2008-11-21,43400.0
2008-11-24,-14200.0
2008-11-25,30000.0
2008-11-26,1600.0
2008-11-27,44400.0
2008-11-28,6200.0
2008-12-01,8400.0
2008-12-02,-54200.0
2008-12-03,-8200.0
2008-12-04,-9400.0
2008-12-05,7400.0
2008-12-08,58400.0
2008-12-09,-2000.0
2008-12-10,45600.0
2008-12-11,-4000.0
2008-12-12,-49200.0
2008-12-15,36800.0
2008-12-16,-3600.0
2008-12-17,15600.0
2008-12-18,6000.0
2008-12-19,-3400.0
2008-12-22,-30600.0
2008-12-23,-35400.0
